timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-09T17:11:05,vitucano-pretraining,75199895-dd02-4947-a07c-b6a104f9d5e8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8317.368039779365,2.246813043985349,0.00027013509961799773,112.5,2200.6241599106893,188.8913769721985,0.25916552663390774,5.20361084649646,0.43514472933806086,5.897921102468431,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.8.2,128,AMD EPYC 7713 64-Core Processor,8,8 x NVIDIA A40,7.1042,50.7338,503.7103385925293,machine,N,1.0
2025-01-10T05:37:42,vitucano-sft,eae83dd8-2560-4a79-8925-63f89d0ffa1b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,44632.48864799924,11.848758482465957,0.00026547384744581357,112.5,1985.9845841262486,188.8913769721985,1.3908964426248231,27.376939340700602,2.3353496280564237,31.103185411381958,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.8.2,128,AMD EPYC 7713 64-Core Processor,8,8 x NVIDIA A40,7.1042,50.7338,503.7103385925293,machine,N,1.0
